2.236310605827944442e-01,-4.784602857239123597e-01,8.106296543412623568e-02,-7.971516004311078596e-02,-3.411362956799806612e-01,-3.205509124577225477e-01,4.408279140665432583e-01,2.354846534409685554e-01,-3.663166748654854143e-01,-1.952232013331809679e-01,6.078063133253867184e-02,2.693973966681469379e-01,4.063722340726154125e-01,-3.056364229494683005e-01,4.060283467442277888e-02,2.837848415218276465e-01,-2.821513776696792930e-01,-2.755583238057962014e-01,1.536943046846624694e-01,-1.665584785659236788e-01,1.183524070336834794e-01,-9.866566667930702639e-02,-2.187921314856682703e-02,-4.499179962722609644e-02,4.405307202268172184e-01,-1.465514850474708697e-01,-1.388791731817222985e-01,3.317430164840486362e-01,6.204776955276430223e-02,4.166013864884878237e-01,-4.397811389281955363e-01,-2.170769014312412815e-01,-2.413419665303842554e-01,-4.318065382591664697e-02,-1.524538911339033687e-01,-3.222661396369546072e-01,4.964882571857918980e-02,1.409451505279078476e-01,2.379630881128717013e-01,2.192620583979950494e-02,-2.308195654775483108e-01,-3.302243678998312837e-01,-3.223130328090478836e-01,-3.161360833905478840e-01,-1.729704369259230934e-01,-1.652798613633322256e-01,-2.000872897619776769e-01,3.431692095647378288e-02,-1.588084525154751236e-01,1.790674691290333465e-01,-1.625147142458787664e-01,4.209814727816296176e-01,1.135162082395756028e-01,4.331625618805036715e-01,-8.659112620007940186e-02,3.376887160458153514e-01,-2.241221264503337196e-01,-2.154665980720759377e-01,-3.282188785906404727e-01,3.464304094034341142e-01,-4.872159638758662148e-02,-4.727140549370091871e-01,-2.296648088001592147e-01,-1.380843493246000642e-01,-1.859030194540515768e-01,3.321817510252838557e-01,1.612487997740422729e-01,-2.128479164913440191e-01,-2.713552829494380036e-01,2.759508127365771779e-01,1.863274454815460612e-01,4.069445791973215210e-01,-3.646814267588154856e-01,3.249670205195928641e-01,-8.569107699367096986e-02,4.321175163048813217e-01,2.959485187880991908e-01,1.992609419783950564e-01,-1.333192074578055386e-01,-1.266495071514526782e-01,-3.566679598667906181e-01,-2.005475920589823158e-01,-3.541198751948560486e-01,-2.491808704504635819e-01,-1.328739939387025004e-01,3.572260387709021434e-01,-3.924522904309189764e-02,-5.009775946151309167e-01,4.671657328618357141e-01,6.759941363779882473e-02,-3.841465080578364555e-01,-8.930666369608157573e-02,3.677673867660032903e-01,5.602059027892213328e-01,3.498346014455009506e-02,1.489090181194275553e-01,-3.128589504532416909e-01,2.467632813827886906e-01,-5.363636908270029702e-01,3.651289582869824968e-01,2.336655797980761173e-01,1.035631706583889228e-01,4.614738954809944893e-01,6.053875918430794423e-01,-1.089977006404749815e-01,3.609876234175303511e-02,3.237617818109042589e-01,2.124371160422885707e-01,2.339527550902519293e-01,3.841891792549978479e-01,1.580422886347897585e-02,-4.293134139014150308e-01,3.662644194730721448e-01,4.003209781432987696e-02,-3.242946710513683328e-02,-2.287331158755822325e-01,-1.084242376537351560e-01,5.304083370920024271e-02,1.377485313848692550e-01,2.579687654610713365e-01,1.719587352416823978e-01,6.901267516559953519e-01,4.907423222328995416e-01,-3.492611566206176021e-02,-3.156800070921164658e-01,-4.517032689182816085e-01,2.459894697341185044e-01,2.289249624698569407e-02,-5.228604279742334049e-02,-2.525167170276707007e-01,-2.736716095219426936e-01,3.474270859738215478e-01,-2.079563208791263343e-02,-1.179684351865716713e-01,1.926844008075090930e-01,-1.649680487735586676e-01,1.510785707118904586e-01,-4.806737656938978587e-01,-2.036508995197366112e-01,1.828697160140737854e-01,-2.739265894436495041e-01,2.743520619048427922e-01,4.640542470479297466e-01,4.529498958659447516e-01,-3.006662753093035656e-01,-7.887321856413891108e-02,3.302148896611011297e-01,5.381031375269773598e-02,6.742440606276389747e-01,1.300032840536742063e+00,7.342132907827914057e-01,8.618215315074717608e-01,-5.056460222284285821e-01,-3.555102477058935118e-01,-5.887269942633807096e-01,8.316270098722755577e-02,-1.793023593061883469e-01,-1.965913111168823002e-01,-4.029779253302158137e-01,4.430447542211360390e-01,-6.390433579837337397e-02,4.621287462261264856e-01,-1.478543463684958426e-01,3.176769312068062900e-01,2.635571762602990087e-01,-2.502077471529561281e-01,3.731365198075031753e-01,3.775129472065240077e-01,-1.269228102643853717e-01,-3.989124704335045846e-01,-1.543219152272943817e-01,-1.728200760499088995e-01,1.996148552952291544e-01,-1.204189175531019534e-01,3.743913667093327624e-01,7.203708787037161887e-01,1.210119021487877200e+00,9.893156335450749017e-01,6.201287348339422634e-01,3.996743345923802204e-01,-7.476600662523512630e-01,-1.360289093913971348e+00,-2.563973143839691216e-01,1.400851521434502422e-01,4.059058735776364113e-01,-2.633420011699898547e-02,-6.513971805182243446e-02,2.623888007449887705e-01,1.527383633104874572e-01,-1.040058030146206042e-01,1.965961645364185106e-01,3.168089017694863396e-01,-3.969019845847807093e-01,2.065913133904087318e-01,2.026315499663589870e-01,2.041832572331667983e-01,1.670729846085818593e-01,4.633952258986871464e-01,3.635633011455454700e-01,-4.362998751490483884e-01,2.812555677769577878e-02,-1.065468067425423687e-01,1.992094593016392190e-01,6.486933098014089349e-01,5.417905480725544454e-01,3.205315258161866021e-01,7.197628884379363434e-01,-9.918433364090731286e-02,-1.321849279827366219e+00,-6.043414884970695899e-01,3.895841033832265349e-02,6.040617265525208834e-01,3.493243568039199332e-01,6.952602872014819191e-01,1.023049241235641227e-01,5.560035271765578768e-01,2.442839886021994367e-01,3.101141483507605101e-01,-1.737843237913384575e-01,3.090934065784385898e-01,3.598031498175517373e-01,-2.594217361868124683e-01,6.005939862114732797e-02,-4.382726886666553079e-01,-1.349449982017008609e-01,-3.316278628481873492e-01,-1.552356258385137640e-02,3.172342545104750999e-01,5.282368143119493542e-01,4.179083127937893716e-01,7.401506738725261991e-01,1.227676191715172838e+00,9.440441148758227374e-01,3.547847180975494674e-01,7.915641420381045457e-01,-6.513813634300915645e-01,-7.921841933159463611e-01,-5.749177779827866486e-01,2.089500010528972940e-01,4.702230215732842167e-01,4.425610942655855418e-01,-1.243975904913288133e-01,6.364182872626366061e-01,-6.616095716166353613e-02,1.736771830636875402e-01,4.742144796709425215e-03,1.592662548782790288e-01,2.988271642745125023e-01,-4.515785795320318985e-01,-3.910904752038994736e-02,-7.062104315211396866e-02,-4.382471532165169159e-01,-4.189379829989945403e-01,4.307732206898978039e-02,-1.722650289518111166e-01,-1.892992854800535363e-01,-7.039573607964323340e-03,2.651977904388657659e-01,6.630597242644010736e-01,5.576953818399719154e-01,5.887643570901864853e-01,5.102148897946232609e-01,4.506739471887156179e-01,-2.101175792392732111e-01,-7.675449149507795887e-01,1.950123469164528889e-01,2.930446378842992972e-01,8.834680781265555893e-01,1.577576947780348071e-01,9.934537158773076859e-02,6.736473759695807417e-02,-4.049358563347342788e-01,-1.607225074473499771e-01,-8.265072990657866547e-02,-8.115449388776962980e-01,-2.679340732061811226e-01,-4.229524572000073479e-01,-2.939994074841555949e-01,8.192739031540849023e-03,3.980443465489751920e-01,1.753758910107466040e-01,-4.721982888895673303e-01,4.245142237455194478e-01,3.838028307196002936e-02,-7.591960668792217815e-02,4.930267149988877828e-01,-2.819469927814343899e-02,3.843592561460985046e-01,-2.799138245928380342e-01,5.444427540257436027e-01,3.902806258846805987e-01,-2.572150178899743622e-01,-1.008982832221936299e+00,-7.609511127274838360e-01,-4.064860421235030885e-01,2.707197131241893540e-01,7.522760656959415204e-02,4.485230846942024896e-01,-3.182664643767470491e-01,2.987818061432659933e-01,-3.233396011368892542e-01,1.545609746275189433e-01,-7.861849123909658843e-01,-5.254733237697209458e-02,-5.886274174672186943e-01,2.319880632612236482e-01,4.096007507042216389e-01,-4.301902064454484753e-01,4.346461145605806653e-01,6.255174606682582794e-02,2.554662454293468166e-01,4.820256797243077651e-01,2.746582581805845913e-01,-6.288488868605474069e-01,2.851336613317479451e-01,5.350856580986711186e-02,9.258757319588593881e-02,1.407864808653911115e-01,5.189312891445042597e-01,-6.230086506247675127e-01,-1.334580301982833506e+00,-9.814601030362701817e-01,-1.932509460841262405e-01,-1.168756073234605425e-01,2.977939634665552338e-01,-4.679514499314209042e-01,-2.278002338374496005e-01,3.007851099298501363e-01,-4.724578788573365884e-01,-5.620299047382336655e-01,-9.232246807426319757e-01,-1.129677147610480686e-01,-2.812843068411102071e-02,1.981751533182914138e-01,-1.793667353178491075e-01,-2.981773131014480160e-01,3.598772805197495428e-01,-4.440599387099935513e-01,-1.030142196659293158e-01,-3.230736151690977165e-02,1.346347022364423607e-01,-4.333654855754545676e-01,1.531694663816118573e-01,-9.391004398389481145e-02,-2.703941811575473475e-02,-1.791199244752852970e-01,-1.355110054065507275e-01,-3.911836675895231652e-01,-1.064346435113151745e+00,-1.172365876577512012e+00,-8.835655503527950483e-01,1.012779151527687937e-01,3.497091125916341747e-01,-2.161296631603277507e-01,-2.215646293674052303e-01,-7.292831579746840154e-01,-4.731363859774312397e-02,-2.635759064736939439e-01,-2.782964598398202649e-01,3.999787419576399938e-01,-2.909652536978296067e-01,1.099587719458234997e-01,-3.396910431369155603e-01,-3.121678587684558748e-01,-2.814928160651779532e-01,4.961744544829843617e-02,1.897245234724869722e-01,-6.861974257018589596e-02,-5.800291595530333577e-01,3.849080794676852380e-01,1.541864680459156534e-01,-3.319898854190180271e-01,-9.222608384610496424e-02,5.371238547750133846e-02,-4.659525297162895874e-01,-7.365681562888954925e-01,-5.525295143494811656e-01,-8.173175218755559523e-01,-4.996871839296821993e-01,1.633918668142463407e-02,1.626576773066998327e-01,4.126605804321045179e-01,-2.355038067826599746e-01,-2.676106032895968906e-02,-6.537849880623807231e-01,-4.266999854918298585e-01,-5.803698949477850144e-01,7.290128546138352483e-02,5.798472950561559536e-01,-2.702088993678833373e-01,-3.417815303551438033e-01,-1.414851752846681826e-02,-3.072524660323081025e-01,-3.740159366925467355e-01,-2.618766229714659111e-01,-3.718295827983044144e-01,3.844642852144732337e-01,-2.571634685418295804e-02,5.747414878760421786e-01,1.568146158163105930e-01,-4.578132040408507963e-01,-2.476518753119352767e-01,-3.403419404145774929e-01,-2.194658343790526489e-01,-6.219147632989051599e-01,-8.778226906373248761e-01,-3.210329115764145591e-01,5.016725817690831368e-01,-3.406925166953778811e-02,4.375913984887472297e-01,3.077304303354399043e-02,-1.248109958317264179e-01,1.757821730170299745e-01,-6.140095108756863374e-01,1.618929093142355558e-01,5.247683505992571940e-01,3.479393106682761028e-01,1.289617755532418697e-01,-3.599793145382947923e-01,-1.896177994359962982e-01,-2.415448403797161581e-01,2.479440152381867379e-01,1.814390887912820105e-01,-2.882565364451298850e-01,-2.132947168599143573e-01,4.363487198641830545e-01,-3.159874111731580393e-01,-4.792943293227786006e-02,-4.472075238383826368e-01,-4.520486925876756601e-01,-9.916788519298612437e-02,-3.647449803788156975e-01,-5.683434415785936222e-01,-8.601219043813238541e-01,-8.267654372129555618e-02,2.466709513906682472e-01,3.265408992136706323e-02,9.226469086709661316e-02,7.656123332684279525e-02,2.160653643330027324e-02,5.023177350871788072e-01,-3.824819739922365874e-02,5.749548164203092115e-01,4.069389941026396174e-01,7.322915981793092222e-01,-2.018024505449674266e-01,2.862698533715636873e-01,2.486478656447840829e-01,-2.560140036176377504e-02,1.401802187011948198e-01,2.641376782052727856e-01,-2.113341675629022698e-01,-2.127446320121524070e-01,5.372971626467437645e-01,3.397448362842613867e-01,6.126254061742797408e-01,-5.588387586794641565e-02,-2.779473883172723925e-01,1.591579573895389732e-01,-3.106412054226548661e-02,-4.066217540962059340e-01,-6.122213482563139131e-01,2.495178184618863371e-01,1.215543340738390876e-01,4.267730411074768249e-01,2.820435708256270879e-01,4.289354107473499766e-01,7.911980436659057925e-02,-2.527930426639004580e-01,7.993079001122876948e-01,7.620635835070947717e-02,4.553811427803400314e-01,6.548025833756119241e-01,6.783028463478991965e-02,7.215464231881189849e-02,-2.080671060326222954e-01,-7.467715342372131804e-02,1.406729806029340113e-01,2.272949548496804029e-01,-5.943394505756657287e-01,-2.639630939962158140e-01,3.137981131144737534e-01,1.706148644341454745e-01,5.660745161789658420e-02,-3.068070979433637491e-01,-2.306147873228436562e-01,-1.716842150653553056e-01,-7.240071355081918458e-01,-3.070775205095152560e-01,-1.874898142726140193e-01,-1.520527074168585152e-02,3.096784203129716584e-01,3.464787744701509631e-01,-1.134410624020521230e-01,5.801093604382017155e-01,-1.456892532044787858e-01,1.317413693917723373e-02,3.066443217973127688e-01,1.353182719857496108e-01,1.024677539810327609e+00,-2.807476578222531383e-02,-2.697192393036244029e-01,-6.105535213492625790e-02,3.900214091632145941e-01,-4.433281292626248815e-01,3.913130940115259748e-01,3.102394270941896126e-01,-1.936647994348771606e-01,-1.575096226131080801e-01,-1.061113025668837528e-01,-1.688659097190157443e-01,-5.715111581185329526e-02,1.191151334077152346e-01,2.702326671478621524e-03,-3.068251825951793244e-01,-2.782816008847730505e-01,-4.355682392709684381e-01,1.643371916248223819e-01,5.333879384439595972e-01,-1.730360898543558401e-01,1.288566263138948009e-01,6.788162713671361259e-02,-1.236618544455953400e-01,-1.520973204691124792e-01,1.855442884815277915e-01,4.197669653719519056e-01,3.181996164954586925e-01,2.608635508766653510e-01,4.206137054244094009e-01,-1.586484301531218208e-02,-4.335461215240556387e-01,-3.014898973384065872e-01,1.946911501222464980e-01,1.431854055873627296e-01,-1.497943494277341192e-01,-2.181611710846285968e-01,1.117504606317690635e-01,-2.003371643723851903e-01,-3.305715683422459361e-01,-4.492206504956867130e-01,-2.200382090999672136e-01,5.035217974743681768e-02,1.341771580024612442e-01,-9.643353438519665088e-01,-4.519484097328900774e-01,3.458135890973849658e-01,1.552780259220141179e-01,1.073688247553690467e-01,-4.944633314650589972e-01,-3.133608838706600785e-01,-5.740687157917999661e-01,-2.237334783221764378e-01,-1.682503827635415949e-01,5.659454252614736225e-01,2.133445620476777937e-01,6.763789047201111959e-01,-2.268849616297037575e-01,2.140485775706255922e-01,1.845285209981955832e-01,3.529275440742470349e-01,1.047492215937561727e-01,-4.063352983435382093e-01,3.689336297252192587e-01,-1.530968141363208135e-01,-2.204784514684225150e-01,3.570120625028878614e-01,-5.665292425258070530e-01,1.817814246288048108e-01,-3.157540861330376258e-01,-5.570154867438888990e-01,3.036627541031615696e-01,-1.005832386921657440e+00,4.571763344211518532e-02,2.779994038256438094e-01,9.257536321807302571e-02,-3.754470228488311911e-01,-5.449200672344706176e-02,-1.512577476286863232e-01,-5.235876764698978170e-02,-5.773024348137455880e-02,3.072478461688938345e-01,4.619998080647778615e-01,6.869330318776620814e-01,5.809699789516648005e-01,2.855562204346085431e-01,-5.825627578760211867e-02,-4.596427033168659637e-01,4.717372583707696854e-01,-2.182163167615175092e-01,2.057761878725174465e-01,-1.580963510344098877e-01,-3.287113998410248206e-01,1.762142735937828608e-01,-4.469869245559678905e-01,-2.594486499262698212e-02,-6.584727028597098242e-01,6.266464238480627669e-02,-3.810997521962711243e-01,-3.100792904711158204e-01,5.513456997080902477e-02,-2.341511065895229282e-01,4.993653236891766878e-01,-3.061726845250407614e-01,3.246805844565850419e-01,2.776144831706693905e-01,-4.130344203171481543e-01,-1.452762663413993405e-01,-5.509759835806837119e-02,6.538838713515127132e-01,1.059450854019306831e+00,3.359902558617531843e-01,-2.324063067496181523e-01,-9.637806239116618323e-02,4.594139264813736911e-01,4.914411573755035345e-01,4.045873905383379904e-02,-1.031410449192850382e-01,-1.049144686110696362e-01,1.626650515161736643e-01,-2.863797647625089260e-01,4.273450043861023451e-01,-1.101073474252233786e-01,2.188448786587869621e-01,3.913867228703236251e-02,-1.198000193964487564e-01,3.478959716817007219e-01,1.803781580446401148e-02,-5.558129795334970646e-01,-7.116846786704497108e-01,-5.140928246055330719e-01,-2.887646487824238953e-02,2.819159025907664318e-01,-4.960044701708585246e-01,4.595344519830620866e-01,3.743691471538239390e-02,3.730252374310266683e-01,-1.680909976447114706e-01,3.244698113384407168e-01,-3.133464579034374309e-02,7.056335255167510423e-02,-4.127719419615283325e-01,8.060649435301690813e-02,-2.484811190476976517e-01,-3.823921029691051410e-01,5.788012387549486965e-02,4.559461154607029054e-01,1.453333794577947313e-01,4.059518253691186684e-01,-1.607234223695962194e-02,3.739769461807872231e-02,2.115987201780235027e-01,1.936962752899435147e-01,5.020286253425400025e-01,3.935822534755201163e-01,-4.289888484686955883e-02,-8.316200273658156394e-01,-6.705112398392175654e-01,9.639902325917931725e-02,1.049522935266109791e-01,-2.690319092860126160e-01,-7.845170128207946958e-02,3.979339531246309236e-01,4.830526838371682063e-02,-4.906502693044303975e-01,1.722369546964982179e-01,-8.551287590471670641e-02,4.062966566520335165e-01,-3.386723953276341015e-01,-1.495953157352345464e-01,4.479985055582914044e-01,4.319394266517562753e-01,1.345100832760228460e-01,-3.006367345040985434e-02,-3.908962848223175857e-01,-9.003841701908825434e-02,4.945415040277419128e-02,-9.933147459773156163e-02,-2.444101791566993254e-01,2.889855312487065175e-01,5.385437738575115096e-01,7.104987958186931296e-01,-3.811619807567554613e-02,3.465546266497098182e-01,6.807396546739355458e-02,-2.489448688955109290e-01,-1.839145482732573444e-01,1.743270766574094299e-01,2.030198010875267078e-01,1.585236105841204834e-01,2.804415153140920047e-01,1.273186831531673835e-01,-3.677906123170356367e-01,5.234234629005837108e-02,-3.004450419780859693e-01,2.243600561807563565e-01,2.157416701463624742e-01,-2.256442377415595335e-01,-5.302387178400268519e-01,-5.122635305925205690e-02,2.673985647800565801e-01,4.668458716526368568e-01,2.671524279867034113e-01,-1.136327928901822576e-01,4.150645389493194948e-01,2.709845898139592868e-02,-1.232442275034968948e-01,1.635062738663004833e-01,5.937026562305396382e-01,2.082775673234516234e-01,6.817104837570574505e-01,2.211781553085015728e-01,5.927596237569469073e-01,7.040989583774304172e-01,2.480069107543487750e-01,2.904616528656775998e-01,1.220774815267276492e-01,3.411643333535268607e-01,2.763200664777910043e-01,-2.275152758491318372e-01,-4.062672651642298405e-01,-1.029469860637775985e-01,1.229533457009187175e-01,-6.098555489588861935e-03,3.556364444219751175e-01,-4.644157336928325663e-01,2.491106234900777872e-01,3.198319582333896682e-01,-2.459636883953200404e-01,-1.996308690802392483e-02,-3.030789767198376894e-01,4.797880830044595757e-01,-8.322847713287777338e-02,-4.490439982677295050e-01,-4.849884127620019414e-01,-3.192433429099511555e-01,3.377165182464069715e-01,3.558315269194518571e-01,-4.330163772198817457e-02,-1.811082051252091984e-01,-1.737754677090309063e-01,-1.234234353020498137e-01,1.584482367202114661e-01,1.799210438380252075e-01,-1.795375329228056649e-01,-3.098984206469771463e-01,-6.903906573043586681e-01,-5.628647415439236301e-01,1.807735303478534838e-01,-7.084759223019955199e-01,-3.936820931396540213e-01,-2.798961467197106923e-01,-4.997428390441973067e-01,-2.514714059822849568e-01,3.683643970443083449e-01,-5.892066163867781120e-02,-1.585599680901539632e-01,2.004727180070567660e-01,4.568634968278318526e-02,-4.469056607821685900e-01,1.465739706663657660e-01,-1.986217657408494153e-01,3.944823145629819949e-01,9.943289511539335490e-02,2.054177103588920028e-01,3.290062382713213746e-02,-3.845315236145742110e-01,6.168767461604259678e-02,4.248183717966628192e-01,-3.646299576918645702e-01,-4.208002114967276941e-01,1.227344381122480281e-02,-3.517411991127070148e-01,-2.375624585016559154e-01,-1.852481258785825535e-01,-1.689768308818379583e-01,3.379064226536635518e-01,1.737484191184839044e-02,2.333965562689927220e-01,9.415860214977395115e-03,-2.723104854334624236e-01,1.304437244007089214e-01,-3.446030595379899197e-01,-4.388328401772373932e-01,-5.002775822204574147e-02
