2.615725461906751592e-01,-7.548566525918808390e-01,-4.186573817819914667e-01,3.278920545329111480e-01,-3.929867026540037056e-01,5.154786590006961156e-01,2.090561620401009124e-01,-5.425676745130669082e-02,2.797165763292223106e-01,-1.935728084731755116e-01,-1.336785518942728845e-01,3.444702953063774609e-01,4.151857007161782187e-01,-6.455933844137050626e-01,-7.225596916037371198e-01,5.677420602899141411e-01,-1.639765649413732485e-01,-4.177870365628725269e-01,-7.294562053300764903e-01,5.304305416783202665e-01,4.012291707646623573e-01,-3.020472032795152861e-01,-7.247284504083031931e-02,-2.100207439858572389e-01,-1.474194808379570842e-01,5.010233609042302749e-01,-6.461104390333236580e-01,-2.844495509541872802e-01,-6.446926509261329263e-01,9.061267312096780990e-02,-5.068179338270105694e-01,3.168387507112718215e-01,-6.658216377576160472e-01,-5.059728257516848959e-01,-1.317671663583474921e-03,4.206922753325015307e-01,-6.323730920290890900e-01,4.047297363480806820e-01,-2.072708488206332633e-01,3.868044514361349256e-03,-1.566291299036503548e-01,-1.991642953471702560e-01,2.000065478199612723e-01,-3.760790546633192011e-01,-2.552714543819227799e-01,1.866770200719125583e-01,8.728890516757858292e-03,7.461215977386215226e-02,1.742630209802493446e-01,-3.408333433228254439e-01,-8.490324809431145647e-01,-6.625864974351148851e-01,1.900801914983440144e-01,-4.487577832562954505e-01,-2.418646582131451506e-01,-6.874375513498197365e-02,7.547717764060797585e-02,4.552952484576618802e-02,-2.567916918873691667e-01,1.756556753145882832e-01,3.314985780603244558e-01,2.542845860280509851e-01,-4.987626777705697623e-01,-1.114608648206612401e-01,1.289570519457584608e-01,-1.029354257372853132e-01,2.628816083699987427e-01,-8.318905344770612109e-02,1.491487752622656926e-01,-4.182146337762905342e-01,1.754018428476663075e-02,-3.406320251419087120e-01,-5.779184892171462806e-01,1.018893480582006711e-01,-1.357787004802208375e-01,-4.392490359032151237e-01,-4.411120286231489662e-01,-1.120729085464740177e-01,6.983453970867857519e-02,-4.215522164039547937e-01,-4.623413032197424832e-01,2.222251342629804338e-01,-1.070131635253354085e-01,4.939980156252841703e-01,-2.041703447228558344e-01,3.407884691138886035e-01,-2.724925122738073857e-01,-1.602654594598428017e-01,-2.127826356987473078e-01,-2.509848284106712679e-01,8.019391576211566675e-02,1.858717309083078306e-01,5.095603844790119741e-01,3.645240301714702258e-01,4.452580925428241687e-01,6.265903288310339936e-02,-2.352535983586298840e-01,1.437602382888487074e-01,3.784334460362895336e-02,4.646108819900168774e-02
-1.912516601254172222e-01,-7.816598912356289564e-01,-1.066523288391349134e+00,1.893125313520322428e-01,-6.744605069433953215e-01,-1.551893229072109692e+00,-2.824637186972949188e+00,-7.046430313879332719e-01,-1.003940671270842300e+00,8.741419896507154341e-01,2.462887461642424280e-01,-5.658347554772604759e-01,-4.220748908905336827e-01,4.684632248531437893e-01,6.548142373547862771e-01,-2.113588937318447769e+00,-3.521346562100363675e-01,6.831268650769364292e-01,9.680189248366267984e-02,-4.336925494821783356e-01,-3.073272863775390107e+00,2.715149066371186359e-01,-5.611712858287964956e-01,-1.749891929151741188e+00,-5.230616306097350954e-01,-1.713839131674922411e+00,2.032713713551227652e+00,-8.314410997319593433e-01,1.388165787467464385e-01,1.267806522260318314e+00,-7.536272818981987198e-01,-2.513951231044585288e+00,2.401771615551192007e-01,-4.074323322841322259e-01,2.116319035335428173e-02,-2.096325427728305435e+00,1.596084431879867704e+00,1.739164868917411511e+00,-6.250549941623437800e-01,-6.559713833085929480e-01,-4.347161287538167662e-01,7.336442678166112952e-01,-2.089972844426839060e+00,-8.031682178656597282e-01,-4.591639156080882245e-01,-2.540014897078941569e+00,9.237516760919635139e-01,2.611853708970253596e+00,1.521075817994722135e+00,2.086157908178678078e+00,1.291825277277129702e+00,-1.017913442057487017e-01,-3.186756282531274520e-01,1.982389760091448072e-01,-1.571912794069843855e+00,1.060550394419613296e+00,-3.477114896414491785e+00,-9.082879747089861455e-01,-1.169069014998086020e+00,-7.295155137236545295e-01,-1.462584906717806499e+00,6.284405405271602518e-01,-2.105320073797705138e+00,-1.256228395412490872e+00,-7.963824883181310765e-01,-1.997909603085427754e+00,9.728113043345500976e-01,-3.365407710220995607e-01,-2.207607514552468064e+00,9.957957375051822435e-01,3.522770543257372489e-01,8.488790687620955122e-01,-7.990989576574994979e-01,-4.301008568170565094e-01,1.137332331425665144e+00,-1.775028623472402201e+00,-5.167916956521007021e-01,-1.663295341354593893e+00,3.026787208631396831e-01,2.478672473770727080e+00,8.588841572115921141e-02,5.985455912423833791e-01,4.772151713501875947e-01,-1.046321394384901682e+00,-1.569568589068354392e+00,-9.804309208220159944e-01,1.321458513339145213e+00,-7.699403125668777825e-01,-2.633738348075054803e-01,7.949397337741033465e-03,-3.357172528634650432e-01,-4.876445154631994239e-01,-9.090594190750082015e-01,-2.504592648119297937e+00,2.743113131555780515e-01,-8.430326564725081351e-01,1.031559087527191165e+00,1.831207607720348962e+00,-1.684513966530144069e+00,-1.244649239687044107e+00
6.658140108425583126e-01,-9.733537245542922545e-01,-5.970622407123191699e-01,-8.750566077924278874e-01,-1.204566726200722693e+00,-5.482519664627312217e-01,-2.632636503184226928e+00,-3.001750192414913254e+00,-1.756691889923626793e+00,2.701155399785191147e+00,-8.053507126156199403e-02,-2.019414303919784270e-01,-5.471603745141644382e-01,-7.368954673431536984e-01,-4.936997633149177722e-01,-7.461380422558960834e-01,2.128956149715478752e+00,9.302066635160299857e-01,-1.566357731511948570e+00,-2.451790010073774173e+00,1.407241070246682213e+00,7.136614131139870087e-01,-1.139227485577540167e+00,-2.573786731459930532e-01,-8.187781545220201851e-01,-1.753998566954295013e+00,-1.168583257994111779e+00,8.545710206780989804e-01,-1.320195438221589468e+00,-1.417270850068518273e-01,-1.911429135016411429e-01,-7.094575270092534636e-01,-2.519636345755437712e-01,6.881952340796819723e-01,3.714940339913345713e-01,4.637204540984109502e-01,1.490702855005776151e+00,5.711866506018546952e-01,-2.972476622975062099e+00,1.289329048764112473e+00,1.148600096782490310e+00,-1.004359131488531842e+00,2.396720759980121684e+00,1.645945354537031169e-01,-9.426105729496707664e-01,1.142167401710684690e-02,-4.403347694123949552e+00,2.190351494966429335e+00,-8.320880269155503939e-01,1.802185172020557280e+00,1.508342026273157721e+00,2.750838677968481250e-01,7.441662725230632214e-01,-1.040594910358269676e+00,-4.000134007536563785e-01,-1.105495347717296573e-01,2.310361272764144547e-01,-4.213499420593230238e-01,3.655225867752206481e-01,-9.862376382715689616e-01,1.061277514604682448e+00,7.991383771439188877e-01,-3.209023265170771300e+00,6.682333028675084829e-01,-5.847307950569111679e-01,-1.191942308049845217e-01,1.625994132450227836e+00,1.764549124785402379e+00,-2.054359283527051883e+00,1.288211696396224903e+00,-4.462051629966632543e-02,-3.643097373439393438e-01,-3.630420721169066223e+00,-1.005680808837376539e+00,3.064947797255424877e+00,1.070592294413772683e+00,1.368572912510231943e+00,-3.500454660880885083e+00,4.802262524036707836e-01,4.090421399330412378e+00,1.421139778887098526e+00,9.127730401787212955e-01,-1.799045164701860600e+00,-1.965384899713699784e+00,4.232394288609259370e+00,-8.877976639814191273e-01,-7.835119305016844393e-01,8.403778240412195233e-01,-1.218251405848901792e+00,-1.730932800614729539e+00,-9.779641402062497768e-01,-1.126833043170126780e+00,7.017347820108185141e-01,1.514993255614355938e+00,7.105422126753289935e-02,7.874460411890359390e-01,-4.730943540648915313e-01,1.189718207203360301e+00,-3.667823170658182641e-01,-2.393257668364641155e+00
1.076697536625607521e+00,-4.085942004675869876e-01,1.196178829059721532e-01,-3.280923570148833734e-01,-1.247539215588971406e-01,-1.029742421408857966e+00,-1.417616213120273805e-01,-1.407892925667808548e-01,-2.786286165720125996e-01,1.710671313408235417e+00,-8.667506699587802510e-01,-8.441235747024734559e-01,-1.089123488448467125e-01,-1.537002204950775219e+00,4.507488999804253882e-01,6.534676514716820650e-01,1.390998561872056172e+00,2.652306256075791069e+00,2.597319596716013979e-01,-2.574239150974353851e+00,8.111494199071772604e-01,-5.173644687417865429e-01,5.594567260436233980e-01,-1.675436484846292373e+00,-5.325808395253673888e-01,1.557495998618209754e+00,-1.131660297635536994e+00,1.558173781921753598e+00,-9.887452846570644882e-02,-3.118184697838757846e-01,-1.654109702846244589e+00,7.594424653094808408e-02,4.963107170644914801e-01,-6.474261830169109055e-01,9.091418598307965393e-01,1.512156173447620100e+00,-7.402617127383914752e-01,5.391352590070916384e-02,-1.696720265962378127e+00,2.693139550022730866e+00,-1.531616196771134364e+00,-6.520753094770188607e-01,3.672324014933896486e-01,8.726381427310601069e-01,-5.548206356040232823e-01,-4.345759187496373716e-02,-9.490728828042573895e-01,-2.541682558297589711e+00,-8.455021063855804320e-01,-1.291086527667382466e-01,-1.874008592047745836e+00,1.089490691425918145e+00,1.279401339544615546e+00,-4.797468583413457832e-01,-1.149509631845660351e+00,-1.554359221079660387e-03,2.787122295615142242e+00,-7.617246537961341879e-01,4.395328286313297528e-01,-5.352019836822322629e-01,1.997139982808499914e+00,1.386277779355046258e-01,-3.433442057743786080e+00,5.962440435991500642e-01,-1.483111582662534733e+00,3.251564631301513408e-01,1.796778363042734472e-01,1.059764470393197655e+00,-1.051781259816559677e+00,1.017683669150011294e+00,-7.303426268995850679e-01,-7.437178456900081502e-02,-2.775223152033570173e+00,-2.394122531327296521e-01,3.034851409924279597e+00,3.359559819345764864e-01,4.317326679599378103e-01,-1.466719294549095221e+00,8.495453828439702981e-01,1.584914410511458760e+00,-2.626936730148609289e+00,-1.135983829463107941e+00,-8.239516182721681181e-01,2.643742287065618812e-02,2.310563732893617495e+00,1.438911572368738456e+00,-1.242814940540182267e+00,2.779215225981175874e-01,-2.056058550309545208e+00,-1.364092866505048907e+00,1.671822511435530512e+00,-1.331622847555045785e+00,7.559985637482209420e-01,2.541695463156874446e+00,-1.960786034512415899e-01,1.221352046138392877e+00,-2.193856078913588359e+00,-6.374926494203290162e-01,-2.642825230225023247e-01,-1.269036586775097175e-01
2.652591986997890339e-01,8.178404462503527927e-01,-1.818536694355587791e-01,6.149695495881712937e-01,6.941665785573709613e-01,-1.568785712951575206e+00,-3.032872272044499162e+00,1.485302325632090081e+00,2.146873903375097203e+00,1.589078262408259334e+00,6.911803249918310188e-01,-5.068517917518791105e-01,4.325408278294204378e-02,1.086645418408925368e+00,1.565243328865344008e+00,3.800888929428029583e-01,-4.044070694624001483e+00,4.266170969528766399e+00,7.227568791672018822e-01,-9.744398695153703160e-01,5.853091796438821826e-01,-7.960074701071124803e-01,3.385769728272965406e-01,-1.663276120744365372e+00,3.077593877418840496e-01,-8.393072865980520936e-01,9.194007418082629224e-01,2.290031696698881236e-01,2.656032251541002101e-02,1.484582413707077553e+00,-1.090371182607696054e+00,-3.989172901719366671e+00,1.561272764052542561e-01,-4.043908738343258702e-01,-2.385008877459336429e-01,-1.632931668159609329e+00,6.727315225259446196e-02,2.103860542948692736e+00,-1.490271932997870641e+00,-2.582997777257895589e+00,6.358372621298947758e-01,2.339715700020820188e-01,-1.201877175937669184e+00,1.235610302261487936e+00,5.590025546445160920e-01,7.882893460282833220e-02,1.190308997818242953e-02,-9.585351259595328299e-01,2.090589319097451160e+00,-3.024052873244169413e-03,-1.238693656622991579e+00,-8.270861013528273409e-01,9.859246729149785393e-01,-5.688764288448182604e-01,-2.763126145168889325e-01,3.683803347625035918e-01,-1.752392000402912320e+00,3.757338445175600339e-01,-1.095643860821064575e+00,-4.191293512950072797e-01,-2.345261576200978748e+00,-5.028763626657763997e-01,-2.358565966503880951e+00,9.380288708616748572e-01,-1.267039263375806080e+00,-1.605472229720883215e+00,-5.255568814870730243e-01,7.313180385596254052e-01,-1.021230660453679384e+00,2.879814107150088454e+00,2.378706608077306051e+00,8.253405930986865702e-01,-4.620211214924270671e+00,6.743117104056970401e-01,2.802828252099483386e+00,-4.401998616967439659e-01,-1.694897771341963066e+00,1.275118146997158419e+00,-2.846150346560912259e-01,1.664400270290961492e+00,9.703695714639094805e-02,7.644139609771870569e-01,8.995750338987005268e-01,-4.793361964435624567e-01,-2.989966083224065763e+00,1.731446237050647596e+00,1.478684848559198795e+00,-2.776381690048811635e+00,-1.822239889732287343e+00,-3.335804211113044815e-01,1.288781918189822795e+00,-2.158705768571871797e+00,-6.025794687497950664e-01,4.804352643654045130e-01,-1.615624416700679744e-01,-2.128089997378642018e+00,1.167108181235669173e+00,4.020737832770766573e-01,1.399206883377626665e-01,1.287880430750918848e+00
1.256349191474649962e-01,6.241010709834483583e-01,5.753184445475587050e-02,-5.631862466168281456e-01,-8.023286857998764843e-01,-1.850639405951361338e+00,-2.041596400290641711e+00,1.961017661804762113e+00,2.852218547855805975e-01,-1.679211680062641765e+00,2.725599619677933072e-01,7.108666474455048734e-01,2.475602044176181238e+00,4.612272004404944364e-02,1.033469224315989754e+00,-1.864306804170400955e+00,-1.858272215201319133e+00,1.544704179390903986e+00,5.024113613509166854e-01,5.619327978535056944e-01,1.355647536468622683e-01,-1.921018893938432337e-01,4.245923297380806982e-01,-6.343019655046550076e-01,3.044759988153623032e-01,-3.362996479616036094e+00,1.890691506406671385e+00,1.395354816597901948e+00,1.526955339263957434e+00,1.549514023855981693e+00,-4.498749926175770741e-01,-4.355453891052280646e+00,-1.560507083086281943e+00,-7.507975512668557672e-01,-1.540192891751261395e-01,-2.517342269988358971e+00,2.371311731140759646e-02,1.477660486544497997e+00,1.027990275539670817e+00,-2.785434559786199138e+00,9.789200786909213470e-01,-5.294237726368861141e-01,-2.353228877766782023e+00,-2.423055098981786060e+00,9.808727262436095495e-02,6.670285845691024118e-01,2.218628575716054208e+00,-1.335345410527203347e+00,2.765296755354611058e+00,-9.519284639056252439e-01,6.658225957414813934e-01,-1.645377109776462676e+00,6.611491862981919709e-01,-2.370943599835079185e-01,9.872254540484014518e-01,2.509602682784595196e-01,-2.862588446753868698e+00,-9.045494339503868872e-03,-2.810672776766016234e+00,8.808548691701540978e-01,-3.164432113212566566e+00,-2.592880807481713124e+00,1.064394780217860381e+00,9.779526199156653166e-02,4.438907575004760186e-01,-3.171757511046749300e+00,-1.810973055986455194e+00,1.627335516164111207e+00,2.146257840347738366e-01,2.638369824687321508e+00,2.523325434221153518e+00,-3.702950696858300916e-01,-9.675562987340287080e-01,-9.975379127353915104e-03,-1.308559194474288923e+00,-5.897889066966575111e-01,-1.876428653212368625e+00,-5.938046568983509355e-01,2.321239004883116075e-01,-6.139045075974499666e-01,2.898074783925838727e+00,7.465429001580606849e-01,8.221556009903490114e-01,-7.890957807116704137e-01,1.479557398454856676e+00,-4.714378214892417929e-01,8.718415398835482888e-01,-2.931806017898368033e+00,3.415939157353772848e-01,-8.662482839767638998e-01,-1.260626094532173003e+00,-2.053891468558123545e+00,-4.585549054811428049e-01,-2.405103487185034528e+00,2.924364033087046844e-01,-1.741239803860406221e+00,2.252701231173032781e+00,-7.526963321941571028e-02,-2.860417705587757209e-01,1.133822426306538622e+00
-1.895766870452257891e-01,-4.772535893989462430e-01,-5.796545339397780605e-01,9.067247834550130892e-02,9.999701527349876828e-01,-2.898279815812812021e-01,-1.295266732700480095e+00,1.054538835920424633e+00,2.120905259527222420e+00,8.042213654536015666e-01,6.858376111326108804e-02,-2.965691017975086718e-01,-9.682855728483845681e-01,-5.197141217707389460e-01,2.587114860410466011e-01,1.080820130542776258e+00,-2.434875208842179894e+00,9.953742073970032189e-01,-4.318053966071163652e-01,-8.038053221654943847e-01,-1.448038307090246724e+00,1.770250383651112425e-01,1.228149513477869298e-01,-5.543761814858465531e-01,-4.139195453133321378e-01,-9.567833113154008418e-01,3.715181613453673037e-01,-2.094817807873198046e+00,-4.340145851442619995e-01,8.045438106310058846e-01,-7.210765925839034418e-01,-9.204164453359533482e-01,1.961506682439834170e-01,-7.069261388518016664e-01,1.411870017782776987e-01,-9.473123497416842120e-01,-5.917632538207849846e-01,1.241610442639460965e+00,-1.498445651257088729e-01,4.577262485649709611e-01,-7.307291120675648566e-01,1.176984182564257964e+00,-1.106176726843820735e+00,9.598946963291231649e-01,3.353496719164821838e-01,-2.010471200373740164e+00,1.419274748460316538e+00,2.192549357040233016e+00,-1.596551828889232472e-01,1.562588441266290040e+00,-3.595507806758176106e-02,-5.601043193028949485e-01,-4.349560576676966828e-01,4.050806469085470665e-03,-1.086423277135780685e+00,2.517365012373752944e-02,1.275632386490179959e+00,1.622193106967769194e-01,1.144434549532929113e+00,-1.068202040862410662e+00,-1.202100906459772744e+00,1.734601071524001892e+00,-2.548347459836979301e-01,-1.234657178589486648e+00,-1.095297784452375467e+00,-5.026876283493081354e-01,4.765521743276274758e-01,-2.731689405485397959e+00,8.542468899215701628e-01,-3.870935487526511731e-01,-2.163721801702054026e-01,2.381484335510639372e-01,-1.773631334276941640e-01,-2.766511206555288260e-01,8.506245418465618879e-01,-2.162065390058558467e-01,-2.833483347592024582e-01,1.007012927860637674e+00,-3.563125998716646370e-01,6.589029603685442327e-01,-2.140622174815943191e-01,9.143721175844353732e-01,-2.709978520827510118e-01,1.079163293235658960e+00,-3.211712439232674132e+00,-3.353680379056587779e-01,-1.164029142460717287e-01,-3.324446017799457809e-01,-1.163746851404361182e+00,1.756876142771369942e+00,1.142608822318868622e+00,5.699379174371684842e-01,-4.144638375155436094e-01,-8.034353024843805535e-01,3.590668186743295465e-01,-7.211097834682214658e-02,3.956315743548253355e-02,2.867016219326193327e-01,-2.300386601939263809e-01,2.850647132114889071e-01
5.631385450484315686e-02,-7.057731655945047589e-01,-5.215149855308023330e-01,4.107229170005800567e-01,-7.307467805459976207e-01,-3.730992507008971115e-01,2.761108125668554347e-01,2.021345129259940254e+00,-6.949165053243966383e-01,-6.009911216461228944e-01,1.884079101620471722e-02,3.274413319590671057e-01,-9.597878650773497000e-01,-1.726374800430429401e-01,-7.815200699111467530e-01,3.284515042013577690e-02,3.355738710868687580e-01,-1.635482470021429435e+00,-1.471755705261400982e+00,-2.666083054290112053e-01,-1.392983315909842146e+00,7.672146682041258714e-02,-8.009557730563900968e-01,-9.159660004359319874e-02,-7.186804937135526927e-01,-5.042802169819483593e-01,-4.440760156697145522e-01,-1.106413471146939553e+00,-7.018521950249191621e-02,1.628431702023205030e-01,1.668608434654820782e-01,1.093380526033667227e-01,-1.073486082007648390e+00,-2.250001314420716769e-01,-6.060831274560070092e-01,-1.036203908931270512e-01,1.686853222618038550e-01,-1.008104985541541376e+00,5.479488691406212419e-01,-5.272969254670808459e-01,1.665825205695217193e+00,-3.762498086490747018e-01,4.927056425601888945e-01,-4.135173155029524539e-01,-2.805126710020560132e-01,4.773779790909256082e-01,7.623875524273030502e-01,4.986585635788062104e-02,1.630887033606719105e-01,-1.143627794858898428e+00,-8.343146858235723773e-01,-7.477481227694440236e-01,6.558123690333278466e-01,-1.824229643950071866e-01,3.029570573543574064e-01,-4.444653508575315826e-01,5.517225384796478060e-01,-6.592688947529333765e-01,1.069812774313947834e+00,-7.616244273152995570e-01,-7.992464614936808376e-01,-9.958931754690513172e-01,6.989298916335002776e-01,-3.052942340638368779e-01,9.483036762856461577e-02,3.167640890485238780e-01,-4.256068320050379605e-01,4.549271591322294195e-01,-6.469870265344355165e-01,-2.242451881060117114e-01,-6.062422629966932042e-02,-1.987707288003079387e-01,6.787806779266505330e-01,-7.518429458427109413e-01,-1.062910517702907454e+00,-7.253734745255908944e-02,-1.306470342197656898e+00,1.332800944409527677e+00,-3.459717858784348565e-01,8.775476980020406603e-02,1.077345430860433106e+00,-1.151947957713270965e+00,1.302457198645003422e-01,4.398734152447589252e-02,-1.235904183577644977e+00,-5.768771295105070696e-01,-4.804786262432659272e-01,3.206275093121716546e-01,2.796435727056253637e-02,5.646240863160546519e-01,-1.743642866715420459e+00,-2.298217563071273395e-01,-2.385290856424923389e-01,-3.187843238304044480e-01,3.502037402738436556e-01,-7.455439408801374235e-01,2.076691126109339869e-01,-1.126791733170445439e-02,-6.086121475144158355e-01,-4.887329205532380261e-01
2.159437879232813107e-01,2.973642868756867230e-01,1.307095479203050376e-03,-1.126155571563849156e+00,1.223859377335232201e+00,3.986551071904190224e-01,-5.993417810033289106e-01,-1.808345769778891554e-01,2.184978322617116220e+00,-4.520848841275390662e+00,1.924484918842859493e-01,-1.378022203048094585e-01,6.333402807356670605e-01,-5.903640559211595917e-01,-3.765206712922549159e-01,1.592854964237870874e-01,-3.589086497281807731e+00,2.612254007846136705e+00,-1.535720327160405574e-01,1.508288910276894157e+00,3.596298915520566908e+00,-8.100933682462398977e-01,6.245788233781542909e-01,2.551525840427530389e-01,-2.835300616912250771e-01,3.433070712871248542e+00,2.765631202727872884e-01,1.947562930908973422e-01,4.689875530672443088e-02,2.930709465224775045e-01,9.879869454109951876e-01,-3.843384217021357796e-01,-2.034100268850109305e+00,-7.828130621635160935e-01,3.331562777683136356e-02,2.887289499550907745e+00,-2.776331997107670535e+00,-6.240730363863069563e-01,7.389293021741062395e-01,-9.296534336832411594e-01,5.870765119318158698e-01,-1.054921445159445303e+00,-4.470110045177074221e-01,-1.857745921776775777e+00,1.786984414154723852e-02,1.031004655041482421e+00,1.000538692481604430e+00,-2.486011175995365807e+00,-1.890277768812201220e+00,-2.382501208090040734e+00,9.255643333741252546e-03,-1.860709936672396037e+00,1.992448022684629449e-01,-1.597154566511082008e+00,2.028052888640578200e+00,-1.294535960019535192e+00,1.850883995553877392e+00,-9.520306219534597769e-01,1.148211499152238746e+00,1.757086176531447608e+00,2.068611693694585529e+00,-1.097712460447595184e+00,2.341744868052777928e+00,2.253072047494539376e+00,1.430097464655074369e+00,-3.699998646981385586e-01,2.957267616269104726e-01,-5.974724431554411241e-01,9.219738481823588514e-04,-1.954837692534593163e+00,1.586122195086557829e+00,-9.662798062105598662e-01,-8.044831523489561764e-01,1.388558833505423584e-01,-1.855447299915833570e+00,-2.146686669428238825e-01,-1.250069489581732585e+00,1.175694678881042066e+00,-8.852681916369081749e-01,-1.365954366729189795e+00,-2.465361563059905503e+00,1.050172669785351259e-01,1.042947519884656060e+00,-4.338032648498608146e-01,-1.084586962173011537e+00,3.244293401432720714e+00,-2.180480733089163459e-01,8.981266160513691477e-02,-1.546887293522337892e+00,-4.221470399384703032e-01,1.271753152557787425e+00,1.564085830578794356e+00,-6.456065587420435625e-02,1.478447470973336841e+00,9.248105008292004103e-02,5.333555996376372343e-01,-6.783047650098925074e-02,-9.012257302548137838e-01,1.066691888084825734e+00,3.774629621236313959e-02
2.158924708936579007e-01,-1.001942921057420222e+00,2.743815084787998848e-01,-8.142317686944079425e-01,-5.795962050067512417e-01,-1.385372186243623904e+00,2.220465412446091802e-02,-6.582418786157434587e-01,-6.152510623529727773e-01,-8.378479891047878603e-01,-1.699857889993977578e-01,-3.317354049337156163e-01,7.044150891998501862e-02,-8.682392118835805528e-01,-1.996287688830107876e-01,-1.737270524217460199e+00,1.228957580028582131e+00,-3.638373646820401014e-02,5.952779540439149253e-01,-6.344917876003490775e-01,-5.457099408806218577e-01,7.886589978723237415e-01,8.410117287756898596e-01,1.389615255073251565e-01,-5.939985029942568273e-01,1.661946119179741679e-02,7.183920701387362939e-01,1.573714476944978236e+00,1.224978282808138363e+00,-7.080924251050199070e-01,4.845210884335091062e-01,3.316946134401305701e-01,2.034503338837922171e-01,-9.633764813084487733e-01,5.274134866815666234e-01,-8.968641425668403278e-01,-8.225464804105995231e-01,-4.701012910065310857e-02,-5.888818661846164648e-01,-9.986323353402519754e-01,-7.049585336528098045e-01,1.350718658942817452e-01,-7.638094438194918956e-01,-3.241942662703814482e-01,-5.152717133412548778e-02,-5.000095850744513959e-02,4.942931060451166148e-01,-5.112803178352904876e-01,-9.963371875002172140e-02,-3.210198933351382511e-01,-1.135971866829545429e-01,-6.428390499829236271e-01,-1.502511150503530180e-01,-8.873556821936022521e-02,3.700219067301104281e-01,7.163494533174659118e-01,-8.464807393213600317e-01,-5.919294129775790753e-02,-9.039261844338005725e-01,3.537282394039063527e-01,-3.107097331903634907e-01,-1.385733290618408997e+00,4.594552290604885791e-01,-4.610192468595907256e-01,-8.010554291850305875e-01,-9.679479888151399924e-01,-8.269026514780630777e-01,-4.925177624511274665e-02,1.960720584422849522e-01,8.090484827487826047e-01,-6.813090231269663954e-01,-1.775234927059442802e-01,-1.373102473152043312e-01,-4.303039562686561403e-01,-6.799202245414728285e-01,-7.818829041820797299e-01,-1.260900373711290490e+00,-1.498588329986344281e+00,3.275447828500616665e-01,-1.025979045711891580e+00,5.055949506848399500e-01,-1.417072223904634887e-01,5.262463005811810479e-01,-5.721959829355302007e-01,1.093404847633510535e+00,-1.706445095841176429e-01,3.081133366693801778e-01,-2.496251321467684581e-01,4.775212339270750173e-01,2.749499767266956884e-01,-1.145136490111710481e+00,-9.174712749350216745e-02,1.689576371073834848e-01,1.888741790768715956e-01,-2.460762015177173911e-01,2.779623732999323971e-01,-2.687194930458238762e-01,-4.630798057514739358e-02,-1.635139247477104540e-01,-8.319642410382728226e-01
